subject,log_rt,recalled_offer_count,game,option
148,1.2421805768395937,3,4,Sea
148,1.9445356096658735,3,5,Animal
148,1.933994227324896,3,5,Land
148,1.830046914490266,3,5,Object
148,1.7847882264820707,3,5,Pattern
148,1.7413559178491242,3,5,Small
148,1.2394319807041247,3,5,Solid
148,0.7816225603326366,3,5,Large
148,1.6053140375386157,3,5,Sea
148,2.0227403559716186,3,6,Land
148,0.6508872386262451,3,6,Sea
148,1.0519209182893556,3,6,Small
148,0.41204761777722354,3,6,Animal
148,-1.3330797137135257,3,6,Pattern
148,0.8597170470469753,3,6,Object
148,-0.46378566809599214,3,6,Large
148,1.7980599062259548,3,6,Solid
148,-0.12225257204486163,2,7,Small
148,-1.0016369051772571,3,7,Solid
148,-1.8717143452603413,3,7,Large
148,0.9089267340762304,3,7,Animal
148,-1.1951825256122464,2,7,Pattern
148,-0.8689156565649765,2,7,Object
148,2.3008737294464874,3,7,Land
148,0.9611590889444229,2,7,Sea
149,4.293905009190963,3,1,Pattern
149,1.584857447929985,2,1,Animal
149,3.16469175266888,2,1,Sea
149,1.9912226688695767,2,1,Large
149,3.2603249059413884,2,1,Solid
149,3.4370890929413536,3,1,Object
149,1.4179764435281867,3,1,Land
149,2.031842451493745,3,1,Small
149,4.015531732094587,3,2,Solid
149,4.329249734814108,3,2,Object
149,1.4035949331887436,3,2,Large
149,2.5620693263043193,2,2,Small
149,3.7018016393824733,2,2,Sea
149,1.6040195260556493,2,2,Animal
149,2.8390100157860974,2,2,Pattern
149,1.8141911131200514,3,2,Land
149,3.098489629539773,3,3,Animal
149,2.6968373997464163,3,3,Large
149,3.5128698015351554,3,3,Solid
149,2.342780323170508,3,3,Land
149,2.963354373049362,3,3,Sea
149,2.397461216427728,3,3,Object
149,2.0754543377111467,3,3,Small
149,2.6791665073077406,3,3,Pattern
149,3.9490392536677867,3,4,Sea
149,2.3621584565497935,3,4,Animal
149,2.302763597861104,3,4,Land
149,3.342804086552446,3,4,Small
149,2.1535590037439234,3,4,Object
149,2.698171755659836,3,4,Pattern
149,2.721485744148841,3,4,Large
149,2.460550800596938,3,4,Solid
149,1.2915471050446388,2,5,Object
149,2.239348057889281,2,5,Pattern
149,3.1262350689793865,2,5,Small
149,1.326219806176287,2,5,Land
149,3.360918455799237,2,5,Animal
149,1.9887634334857696,2,5,Sea
149,0.6413059729365962,2,5,Large
149,2.7519824896393126,2,5,Solid
149,3.187793951072201,3,6,Large
149,1.6633881689694952,3,6,Solid
149,3.4246344272035323,3,6,Object
149,2.619504474873324,3,6,Pattern
149,3.209899311251037,3,6,Land
149,2.008916397487511,3,6,Small
149,2.5471704959692043,3,6,Sea
149,3.394462290670095,3,6,Animal
149,2.532700921395616,1,7,Small
149,2.6650629561320263,1,7,Pattern
149,3.0384480298070624,2,7,Solid
149,2.796063596736797,2,7,Land
149,2.933939802992651,1,7,Sea
149,2.465721579264305,1,7,Animal
149,2.1100088057624586,2,7,Object
149,2.8526736165041866,2,7,Large
150,3.708688833838293,3,1,Object
150,3.01611063581826,3,1,Large
150,3.092267244676906,3,1,Pattern
150,2.962829225362955,3,1,Solid
150,2.8745453967288648,3,1,Animal
150,2.867192729467469,3,1,Land
150,2.827718882462576,3,1,Small
150,2.71833849187015,3,1,Sea
150,4.064256372671482,3,2,Land
150,3.7179115126746547,3,2,Large
150,2.935602477503605,3,2,Small
150,3.027369619998908,3,2,Sea
150,3.263787228744253,3,2,Solid
150,3.0497626599353778,3,2,Pattern
150,2.996972824602268,3,2,Object
150,2.224842473505099,3,2,Animal
150,3.5793166036416637,3,3,Sea
150,2.9159457863698046,3,3,Solid
150,2.953538101048768,3,3,Land
150,2.562304786741861,3,3,Large
150,2.5014403232869697,3,3,Small
150,2.8631505512783737,3,3,Object
150,2.6589238554301327,3,3,Pattern
150,2.4376675128538037,3,3,Animal
150,3.9161134174348615,3,4,Animal
150,4.62321827048365,3,4,Pattern
150,3.97835837376221,3,4,Object
150,2.6703047654370202,3,4,Sea
150,2.6395949083082972,3,4,Land
150,1.8463812800535218,3,4,Small
150,2.2766084526427286,3,4,Solid
150,2.731387437569063,3,4,Large
150,3.2392380815035158,3,5,Land
150,2.786351010520684,3,5,Large
150,2.3400909631826936,3,5,Object
150,3.012238446106555,3,5,Small
150,1.4425250200749593,3,5,Animal
150,2.330753410318526,3,5,Pattern
150,2.5194922919842324,3,5,Solid
150,2.399008145689043,3,5,Sea
150,4.158561373413456,3,6,Object
150,2.8301779502591486,3,6,Small
150,2.834352307955152,3,6,Land
150,3.1384085376001445,3,6,Solid
150,2.252923904523162,3,6,Pattern
150,2.22576009913906,3,6,Sea
150,2.0439168901279037,3,6,Large
150,2.2991351654317134,3,6,Animal
150,4.054621163971785,3,7,Small
150,2.6101370974621614,3,7,Solid
150,3.0042638798299124,3,7,Pattern
150,3.018414258479335,3,7,Large
150,2.886726348346344,3,7,Land
150,2.937244381531722,3,7,Animal
150,2.2338803585630367,3,7,Object
150,2.119698301485139,3,7,Sea
