subject_id,game,trial_number,option,choice,correct,rt,image,reward,relevance,fixation_duration,fixation_count
141,3,23,Large,1.0,1.0,12.159722958109342,Object_Land_Solid_Large,-1.0,1,1493.0,4
141,3,23,Large,1.0,1.0,12.159722958109342,Animal_Sea_Pattern_Large,9.0,1,967.0,5
141,3,23,Large,1.0,1.0,12.159722958109342,Object_Land_Solid_Large,-1.0,1,682.0,6
141,3,24,Solid,1.0,1.0,1.981776790926233,Object_Land_Solid_Small,7.0,1,655.0,1
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Solid_Small,4.0,0,1220.0,1
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Solid_Large,-6.0,1,282.0,2
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Solid_Small,4.0,0,576.0,3
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Pattern_Small,-8.0,0,300.0,4
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Solid_Small,4.0,0,85.0,5
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Pattern_Small,-8.0,0,1215.0,6
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Pattern_Large,3.0,1,1620.0,7
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,455.0,8
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Pattern_Large,3.0,1,564.0,9
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,1566.0,10
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Solid_Large,-6.0,1,532.0,11
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,395.0,12
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Pattern_Large,6.0,1,171.0,13
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,377.0,14
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Pattern_Large,3.0,1,68.0,15
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,429.0,16
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Pattern_Large,3.0,1,1348.0,17
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,500.0,18
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Pattern_Large,6.0,1,257.0,19
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Solid_Small,1.0,0,102.0,20
141,4,25,Large,1.0,1.0,28.77356995898299,Animal_Land_Pattern_Large,6.0,1,342.0,21
141,4,25,Large,1.0,1.0,28.77356995898299,Object_Sea_Pattern_Large,3.0,1,895.0,22
141,4,26,Pattern,1.0,1.0,2.7705440000863746,Object_Sea_Solid_Large,-6.0,0,287.0,1
141,4,26,Pattern,1.0,1.0,2.7705440000863746,Animal_Land_Pattern_Small,-8.0,1,218.0,2
141,4,27,Solid,2.0,1.0,3.5316369580104947,Object_Sea_Solid_Large,-6.0,1,385.0,1
141,4,27,Solid,2.0,1.0,3.5316369580104947,Object_Sea_Solid_Small,4.0,1,487.0,2
141,4,27,Solid,2.0,1.0,3.5316369580104947,Object_Sea_Pattern_Large,3.0,0,248.0,3
141,4,27,Solid,2.0,1.0,3.5316369580104947,Animal_Land_Solid_Small,1.0,1,258.0,4
141,4,27,Solid,2.0,1.0,3.5316369580104947,Object_Sea_Solid_Large,-6.0,1,56.0,5
141,4,28,Land,1.0,0.0,3.1471643750555813,Object_Sea_Solid_Large,-6.0,0,205.0,1
141,4,28,Land,1.0,0.0,3.1471643750555813,Animal_Land_Pattern_Small,-8.0,1,184.0,2
141,4,29,Animal,2.0,1.0,9.487655790988356,Object_Sea_Solid_Small,4.0,0,241.0,1
141,4,29,Animal,2.0,1.0,9.487655790988356,Object_Sea_Pattern_Large,3.0,0,459.0,2
141,4,29,Animal,2.0,1.0,9.487655790988356,Object_Sea_Solid_Small,4.0,0,255.0,3
141,4,29,Animal,2.0,1.0,9.487655790988356,Animal_Land_Pattern_Small,-8.0,1,425.0,4
141,4,29,Animal,2.0,1.0,9.487655790988356,Object_Sea_Solid_Small,4.0,0,440.0,5
141,4,29,Animal,2.0,1.0,9.487655790988356,Object_Sea_Solid_Large,-6.0,0,392.0,6
141,4,29,Animal,2.0,1.0,9.487655790988356,Animal_Land_Pattern_Small,-8.0,1,187.0,7
141,4,29,Animal,2.0,1.0,9.487655790988356,Animal_Land_Pattern_Large,6.0,1,50.0,8
141,4,30,Small,2.0,1.0,5.4099100419553,Animal_Land_Pattern_Large,6.0,0,125.0,1
141,4,31,Sea,2.0,0.0,4.626984874950722,Object_Sea_Pattern_Large,3.0,1,766.0,1
141,4,31,Sea,2.0,0.0,4.626984874950722,Animal_Land_Pattern_Small,-8.0,0,349.0,2
141,4,31,Sea,2.0,0.0,4.626984874950722,Object_Sea_Solid_Large,-6.0,1,81.0,3
141,4,31,Sea,2.0,0.0,4.626984874950722,Animal_Land_Solid_Small,1.0,0,90.0,4
141,4,31,Sea,2.0,0.0,4.626984874950722,Animal_Land_Pattern_Large,6.0,0,1093.0,5
141,4,32,Object,2.0,0.0,9.644636834040284,Object_Sea_Pattern_Large,3.0,1,380.0,1
141,4,32,Object,2.0,0.0,9.644636834040284,Animal_Land_Solid_Small,1.0,0,172.0,2
141,4,32,Object,2.0,0.0,9.644636834040284,Object_Sea_Pattern_Large,3.0,1,251.0,3
141,4,32,Object,2.0,0.0,9.644636834040284,Object_Sea_Solid_Large,-6.0,1,553.0,4
141,4,32,Object,2.0,0.0,9.644636834040284,Object_Sea_Solid_Small,4.0,1,427.0,5
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Solid_Small,-6.0,1,118.0,1
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Pattern_Large,-6.0,1,200.0,2
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Solid_Small,-6.0,1,607.0,3
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Sea_Solid_Small,-6.0,0,925.0,4
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Land_Solid_Large,9.0,0,306.0,5
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Sea_Solid_Small,-6.0,0,1366.0,6
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Solid_Small,-6.0,1,456.0,7
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Sea_Solid_Small,-6.0,0,1395.0,8
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Solid_Small,-6.0,1,567.0,9
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Sea_Pattern_Large,-1.0,0,488.0,10
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Pattern_Large,-6.0,1,1798.0,11
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Sea_Pattern_Small,8.0,1,457.0,12
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Pattern_Large,-6.0,1,634.0,13
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Sea_Pattern_Small,8.0,1,760.0,14
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Sea_Pattern_Large,-1.0,0,345.0,15
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Solid_Small,-6.0,1,916.0,16
141,5,33,Object,1.0,0.0,18.228023041971028,Animal_Sea_Pattern_Large,-1.0,0,139.0,17
141,5,33,Object,1.0,0.0,18.228023041971028,Object_Land_Pattern_Large,-6.0,1,544.0,18
141,5,34,Pattern,1.0,1.0,6.021959332982078,Object_Land_Solid_Small,-6.0,0,482.0,1
141,5,34,Pattern,1.0,1.0,6.021959332982078,Animal_Sea_Solid_Small,-6.0,0,2417.0,2
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Sea_Solid_Small,-6.0,1,389.0,1
141,5,35,Sea,2.0,0.0,9.408670707955023,Object_Land_Solid_Small,-6.0,0,665.0,2
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Sea_Solid_Small,-6.0,1,699.0,3
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Sea_Pattern_Large,-1.0,1,283.0,4
141,5,35,Sea,2.0,0.0,9.408670707955023,Object_Land_Pattern_Large,-6.0,0,1325.0,5
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Sea_Solid_Small,-6.0,1,764.0,6
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Land_Solid_Large,9.0,0,98.0,7
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Sea_Solid_Small,-6.0,1,210.0,8
141,5,35,Sea,2.0,0.0,9.408670707955023,Object_Land_Solid_Small,-6.0,0,101.0,9
141,5,35,Sea,2.0,0.0,9.408670707955023,Animal_Sea_Pattern_Large,-1.0,1,218.0,10
141,5,35,Sea,2.0,0.0,9.408670707955023,Object_Land_Pattern_Large,-6.0,0,503.0,11
141,5,35,Sea,2.0,0.0,9.408670707955023,Object_Sea_Pattern_Small,8.0,1,184.0,12
141,5,36,Land,1.0,0.0,7.327896790928207,Object_Land_Solid_Small,-6.0,1,435.0,1
141,5,36,Land,1.0,0.0,7.327896790928207,Object_Land_Pattern_Large,-6.0,1,309.0,2
141,5,36,Land,1.0,0.0,7.327896790928207,Animal_Land_Solid_Large,9.0,1,1902.0,3
141,5,36,Land,1.0,0.0,7.327896790928207,Object_Land_Solid_Small,-6.0,1,125.0,4
141,5,36,Land,1.0,0.0,7.327896790928207,Animal_Land_Solid_Large,9.0,1,62.0,5
141,5,37,Large,1.0,1.0,9.00127591600176,Animal_Land_Solid_Large,9.0,1,173.0,1
141,5,37,Large,1.0,1.0,9.00127591600176,Object_Land_Pattern_Large,-6.0,1,672.0,2
141,5,37,Large,1.0,1.0,9.00127591600176,Animal_Sea_Solid_Small,-6.0,0,1297.0,3
141,5,38,Solid,2.0,1.0,3.9470049580559134,Animal_Sea_Solid_Small,-6.0,1,2085.0,1
141,5,39,Animal,1.0,1.0,6.961071584024467,Animal_Sea_Solid_Small,-6.0,1,624.0,1
141,5,39,Animal,1.0,1.0,6.961071584024467,Animal_Land_Solid_Large,9.0,1,183.0,2
141,5,39,Animal,1.0,1.0,6.961071584024467,Animal_Sea_Solid_Small,-6.0,1,1344.0,3
141,5,40,Small,2.0,1.0,2.4253817909630015,Object_Land_Solid_Small,-6.0,1,350.0,1
141,5,40,Small,2.0,1.0,2.4253817909630015,Animal_Sea_Solid_Small,-6.0,1,405.0,2
141,5,40,Small,2.0,1.0,2.4253817909630015,Object_Land_Solid_Small,-6.0,1,416.0,3
141,5,40,Small,2.0,1.0,2.4253817909630015,Animal_Sea_Solid_Small,-6.0,1,273.0,4
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Pattern_Large,-3.0,1,1233.0,1
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Pattern_Small,8.0,0,348.0,2
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Pattern_Small,-1.0,1,329.0,3
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Pattern_Small,8.0,0,602.0,4
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Solid_Large,8.0,1,356.0,5
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Pattern_Small,-1.0,1,56.0,6
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Solid_Large,-8.0,0,620.0,7
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Pattern_Small,8.0,0,41.0,8
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Solid_Large,-8.0,0,627.0,9
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Pattern_Small,-1.0,1,517.0,10
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Solid_Large,-8.0,0,189.0,11
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Solid_Large,8.0,1,668.0,12
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Solid_Large,-8.0,0,1526.0,13
141,6,41,Sea,1.0,1.0,16.47480516601354,Animal_Sea_Solid_Large,8.0,1,713.0,14
141,6,41,Sea,1.0,1.0,16.47480516601354,Object_Land_Solid_Large,-8.0,0,263.0,15
141,6,42,Large,1.0,0.0,8.541128208045848,Object_Land_Solid_Small,-3.0,0,398.0,1
141,6,42,Large,1.0,0.0,8.541128208045848,Animal_Sea_Pattern_Large,-3.0,1,302.0,2
141,6,42,Large,1.0,0.0,8.541128208045848,Animal_Sea_Pattern_Small,-1.0,0,278.0,3
141,6,42,Large,1.0,0.0,8.541128208045848,Object_Land_Pattern_Small,8.0,0,580.0,4
141,6,42,Large,1.0,0.0,8.541128208045848,Animal_Sea_Pattern_Large,-3.0,1,1245.0,5
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Pattern_Small,8.0,0,380.0,1
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,190.0,2
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Small,-1.0,0,727.0,3
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Solid_Small,-3.0,1,41.0,4
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Solid_Large,-8.0,1,569.0,5
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Small,-1.0,0,133.0,6
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,707.0,7
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Solid_Small,-3.0,1,310.0,8
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,503.0,9
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Pattern_Small,8.0,0,266.0,10
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,533.0,11
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Solid_Small,-3.0,1,37.0,12
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,545.0,13
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Solid_Small,-3.0,1,991.0,14
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Pattern_Small,8.0,0,465.0,15
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,441.0,16
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Solid_Large,8.0,1,808.0,17
141,6,43,Solid,1.0,0.0,13.724206582992338,Animal_Sea_Pattern_Large,-3.0,0,31.0,18
141,6,43,Solid,1.0,0.0,13.724206582992338,Object_Land_Pattern_Small,8.0,0,15.0,19
141,6,44,Object,2.0,1.0,4.61408308299724,Object_Land_Solid_Large,-8.0,1,481.0,1
141,6,44,Object,2.0,1.0,4.61408308299724,Animal_Sea_Pattern_Small,-1.0,0,97.0,2
141,6,44,Object,2.0,1.0,4.61408308299724,Object_Land_Solid_Small,-3.0,1,37.0,3
141,6,44,Object,2.0,1.0,4.61408308299724,Animal_Sea_Pattern_Large,-3.0,0,783.0,4
141,6,44,Object,2.0,1.0,4.61408308299724,Object_Land_Pattern_Small,8.0,1,215.0,5
141,6,44,Object,2.0,1.0,4.61408308299724,Animal_Sea_Pattern_Small,-1.0,0,406.0,6
141,6,44,Object,2.0,1.0,4.61408308299724,Object_Land_Pattern_Small,8.0,1,200.0,7
141,6,45,Pattern,2.0,0.0,7.289650916005485,Animal_Sea_Solid_Large,8.0,0,391.0,1
141,6,45,Pattern,2.0,0.0,7.289650916005485,Animal_Sea_Pattern_Large,-3.0,1,517.0,2
141,6,45,Pattern,2.0,0.0,7.289650916005485,Animal_Sea_Pattern_Small,-1.0,1,102.0,3
141,6,45,Pattern,2.0,0.0,7.289650916005485,Object_Land_Solid_Large,-8.0,0,370.0,4
141,6,45,Pattern,2.0,0.0,7.289650916005485,Object_Land_Solid_Small,-3.0,0,336.0,5
141,6,45,Pattern,2.0,0.0,7.289650916005485,Animal_Sea_Solid_Large,8.0,0,128.0,6
141,6,45,Pattern,2.0,0.0,7.289650916005485,Object_Land_Solid_Large,-8.0,0,117.0,7
141,6,45,Pattern,2.0,0.0,7.289650916005485,Animal_Sea_Solid_Large,8.0,0,326.0,8
141,6,45,Pattern,2.0,0.0,7.289650916005485,Animal_Sea_Pattern_Large,-3.0,1,354.0,9
141,6,46,Animal,1.0,1.0,2.6561459579970688,Animal_Sea_Pattern_Small,-1.0,1,96.0,1
141,6,46,Animal,1.0,1.0,2.6561459579970688,Object_Land_Solid_Small,-3.0,0,204.0,2
141,6,46,Animal,1.0,1.0,2.6561459579970688,Object_Land_Solid_Large,-8.0,0,393.0,3
141,6,47,Land,2.0,1.0,3.9138966250466183,Object_Land_Solid_Large,-8.0,1,572.0,1
141,6,47,Land,2.0,1.0,3.9138966250466183,Object_Land_Solid_Small,-3.0,1,417.0,2
141,6,47,Land,2.0,1.0,3.9138966250466183,Object_Land_Pattern_Small,8.0,1,349.0,3
141,6,47,Land,2.0,1.0,3.9138966250466183,Animal_Sea_Pattern_Small,-1.0,0,427.0,4
141,6,48,Small,2.0,0.0,1.6702509999740869,Object_Land_Solid_Small,-3.0,1,105.0,1
141,6,48,Small,2.0,0.0,1.6702509999740869,Object_Land_Solid_Large,-8.0,0,320.0,2
141,6,48,Small,2.0,0.0,1.6702509999740869,Object_Land_Pattern_Small,8.0,1,236.0,3
141,7,49,Sea,1.0,0.0,10.030755958054216,Animal_Land_Pattern_Large,6.0,0,256.0,1
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Large,-6.0,1,364.0,2
141,7,49,Sea,1.0,0.0,10.030755958054216,Animal_Land_Pattern_Small,-9.0,0,572.0,3
141,7,49,Sea,1.0,0.0,10.030755958054216,Animal_Land_Solid_Small,1.0,0,937.0,4
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Pattern_Large,1.0,1,269.0,5
141,7,49,Sea,1.0,0.0,10.030755958054216,Animal_Land_Pattern_Large,6.0,0,380.0,6
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Small,2.0,1,606.0,7
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Large,-6.0,1,342.0,8
141,7,49,Sea,1.0,0.0,10.030755958054216,Animal_Land_Pattern_Small,-9.0,0,122.0,9
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Small,2.0,1,63.0,10
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Large,-6.0,1,309.0,11
141,7,49,Sea,1.0,0.0,10.030755958054216,Animal_Land_Pattern_Small,-9.0,0,62.0,12
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Small,2.0,1,362.0,13
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Large,-6.0,1,401.0,14
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Small,2.0,1,62.0,15
141,7,49,Sea,1.0,0.0,10.030755958054216,Object_Sea_Solid_Large,-6.0,1,283.0,16
141,7,50,Small,2.0,1.0,9.514974042074757,Animal_Land_Pattern_Large,6.0,0,251.0,1
141,7,50,Small,2.0,1.0,9.514974042074757,Animal_Land_Solid_Small,1.0,1,798.0,2
141,7,50,Small,2.0,1.0,9.514974042074757,Object_Sea_Solid_Large,-6.0,0,155.0,3
141,7,50,Small,2.0,1.0,9.514974042074757,Animal_Land_Solid_Small,1.0,1,85.0,4
141,7,51,Pattern,2.0,1.0,6.811201125034131,Object_Sea_Solid_Large,-6.0,0,136.0,1
141,7,51,Pattern,2.0,1.0,6.811201125034131,Object_Sea_Pattern_Large,1.0,1,166.0,2
141,7,51,Pattern,2.0,1.0,6.811201125034131,Object_Sea_Solid_Large,-6.0,0,315.0,3
141,7,51,Pattern,2.0,1.0,6.811201125034131,Object_Sea_Pattern_Large,1.0,1,185.0,4
141,7,51,Pattern,2.0,1.0,6.811201125034131,Animal_Land_Solid_Small,1.0,0,303.0,5
141,7,51,Pattern,2.0,1.0,6.811201125034131,Object_Sea_Pattern_Large,1.0,1,646.0,6
141,7,51,Pattern,2.0,1.0,6.811201125034131,Animal_Land_Solid_Small,1.0,0,219.0,7
141,7,52,Solid,2.0,1.0,11.832757167052478,Object_Sea_Pattern_Large,1.0,0,309.0,1
141,7,52,Solid,2.0,1.0,11.832757167052478,Animal_Land_Solid_Small,1.0,1,598.0,2
141,7,52,Solid,2.0,1.0,11.832757167052478,Object_Sea_Solid_Large,-6.0,1,132.0,3
141,7,52,Solid,2.0,1.0,11.832757167052478,Animal_Land_Solid_Small,1.0,1,424.0,4
141,7,52,Solid,2.0,1.0,11.832757167052478,Animal_Land_Pattern_Large,6.0,0,391.0,5
141,7,52,Solid,2.0,1.0,11.832757167052478,Animal_Land_Solid_Small,1.0,1,95.0,6
141,7,52,Solid,2.0,1.0,11.832757167052478,Object_Sea_Solid_Large,-6.0,1,639.0,7
141,7,52,Solid,2.0,1.0,11.832757167052478,Animal_Land_Pattern_Small,-9.0,0,500.0,8
141,7,52,Solid,2.0,1.0,11.832757167052478,Object_Sea_Solid_Large,-6.0,1,871.0,9
141,7,53,Land,2.0,1.0,4.266608875012025,Animal_Land_Pattern_Small,-9.0,1,499.0,1
141,7,53,Land,2.0,1.0,4.266608875012025,Object_Sea_Pattern_Large,1.0,0,358.0,2
141,7,53,Land,2.0,1.0,4.266608875012025,Object_Sea_Solid_Small,2.0,0,664.0,3
141,7,53,Land,2.0,1.0,4.266608875012025,Animal_Land_Pattern_Small,-9.0,1,274.0,4
141,7,55,Object,2.0,1.0,1.8734107919735832,Object_Sea_Pattern_Large,1.0,1,124.0,1
141,7,55,Object,2.0,1.0,1.8734107919735832,Animal_Land_Pattern_Small,-9.0,0,203.0,2
141,7,55,Object,2.0,1.0,1.8734107919735832,Object_Sea_Solid_Large,-6.0,1,304.0,3
141,7,56,Animal,1.0,0.0,3.8474857500987127,Animal_Land_Pattern_Small,-9.0,1,166.0,1
141,7,56,Animal,1.0,0.0,3.8474857500987127,Object_Sea_Solid_Large,-6.0,0,94.0,2
141,7,56,Animal,1.0,0.0,3.8474857500987127,Animal_Land_Solid_Small,1.0,1,263.0,3
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Land_Pattern_Small,-3.0,1,1695.0,1
142,1,1,Object,2.0,1.0,13.168106249999257,Animal_Sea_Pattern_Large,3.0,0,47.0,2
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Land_Solid_Small,-4.0,1,123.0,3
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Land_Pattern_Small,-3.0,1,667.0,4
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Land_Solid_Small,-4.0,1,1303.0,5
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Sea_Pattern_Large,1.0,1,965.0,6
142,1,1,Object,2.0,1.0,13.168106249999257,Animal_Land_Solid_Small,9.0,0,362.0,7
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Land_Pattern_Small,-3.0,1,65.0,8
142,1,1,Object,2.0,1.0,13.168106249999257,Animal_Land_Solid_Small,9.0,0,121.0,9
142,1,1,Object,2.0,1.0,13.168106249999257,Object_Land_Pattern_Small,-3.0,1,74.0,10
142,1,2,Pattern,1.0,1.0,6.087658665957861,Object_Land_Pattern_Small,-3.0,1,1002.0,1
142,1,3,Sea,1.0,0.0,2.464686958002858,Animal_Land_Solid_Small,9.0,0,111.0,1
142,1,4,Land,1.0,1.0,1.0098072909750044,Object_Sea_Pattern_Large,1.0,0,62.0,1
142,1,5,Solid,2.0,1.0,3.8478082079673186,Animal_Land_Solid_Small,9.0,1,187.0,1
142,1,5,Solid,2.0,1.0,3.8478082079673186,Object_Land_Pattern_Small,-3.0,0,428.0,2
142,1,5,Solid,2.0,1.0,3.8478082079673186,Animal_Sea_Pattern_Large,3.0,0,147.0,3
142,1,5,Solid,2.0,1.0,3.8478082079673186,Object_Land_Solid_Small,-4.0,1,235.0,4
142,1,5,Solid,2.0,1.0,3.8478082079673186,Object_Land_Pattern_Small,-3.0,0,653.0,5
142,1,5,Solid,2.0,1.0,3.8478082079673186,Animal_Land_Solid_Small,9.0,1,474.0,6
142,1,5,Solid,2.0,1.0,3.8478082079673186,Object_Sea_Pattern_Large,1.0,0,249.0,7
142,1,5,Solid,2.0,1.0,3.8478082079673186,Animal_Sea_Pattern_Large,3.0,0,385.0,8
142,1,6,Small,1.0,1.0,1.7747465840075165,Animal_Land_Solid_Small,9.0,1,267.0,1
142,1,6,Small,1.0,1.0,1.7747465840075165,Animal_Sea_Solid_Large,-9.0,0,419.0,2
142,1,7,Animal,1.0,1.0,0.8609098329907283,Object_Sea_Pattern_Large,1.0,0,138.0,1
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Small,-2.0,0,69.0,1
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Pattern_Small,7.0,1,1462.0,2
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Solid_Large,7.0,1,152.0,3
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Pattern_Small,7.0,1,282.0,4
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Solid_Large,9.0,0,384.0,5
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Small,-2.0,0,769.0,6
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Solid_Large,9.0,0,282.0,7
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Pattern_Small,7.0,1,232.0,8
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Solid_Small,-7.0,1,524.0,9
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Pattern_Small,7.0,1,616.0,10
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Small,-2.0,0,187.0,11
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Solid_Large,9.0,0,299.0,12
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Small,-2.0,0,104.0,13
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Solid_Large,9.0,0,154.0,14
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Small,-2.0,0,335.0,15
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Large,-3.0,0,466.0,16
142,2,9,Sea,1.0,1.0,10.331768749980256,Object_Sea_Solid_Small,-7.0,1,256.0,17
142,2,9,Sea,1.0,1.0,10.331768749980256,Animal_Land_Pattern_Small,-2.0,0,82.0,18
142,2,11,Small,2.0,1.0,0.998688208987005,Animal_Land_Pattern_Large,-3.0,0,92.0,1
142,2,12,Pattern,2.0,0.0,4.807702791993506,Object_Sea_Pattern_Small,7.0,1,398.0,1
142,2,12,Pattern,2.0,0.0,4.807702791993506,Object_Sea_Solid_Large,7.0,0,125.0,2
142,2,12,Pattern,2.0,0.0,4.807702791993506,Animal_Land_Pattern_Small,-2.0,1,213.0,3
142,2,13,Object,2.0,0.0,2.6450053750304505,Object_Sea_Solid_Small,-7.0,1,379.0,1
142,2,13,Object,2.0,0.0,2.6450053750304505,Object_Sea_Solid_Large,7.0,1,350.0,2
142,2,13,Object,2.0,0.0,2.6450053750304505,Animal_Land_Pattern_Small,-2.0,0,53.0,3
142,2,13,Object,2.0,0.0,2.6450053750304505,Animal_Land_Pattern_Large,-3.0,0,249.0,4
